name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"wagner-goetterdaemmerung","ger000319","Wagner","0","Götterdämmerung","","","1853","15","true","0.8209686609686611","0.4","1.638095238095238","siegfried","5.6","3","1876","1853","13","15","10","5","0","","1","","12","34","3","12856","12319","4169","0","2055"
"wagner-lohengrin","ger000175","Wagner","0","Lohengrin","Romantische Oper in drei Aufzügen","","1850","25","true","0.7585794924030218","0.49666666666666665","1.4173228346456692","ortrud|elsa","11.92","3","1850","","20","25","6","18","1","","2","","11","37","3","11960","10925","3830","0","1227"
"wagner-parsifal","ger000413","Wagner","0","Parsifal","Ein Bühnenweihfestspiel","","1877","23","true","0.9631093544137023","0.6126482213438735","1.3873517786561265","kundry|parsifal","13.478260869565217","2","1882","1877","22","23","7","15","1","","1","","3","39","3","10676","10453","3528","0","1293"
"wagner-siegfried","ger000105","Wagner","0","Siegfried","","","1853","8","true","0.7291666666666667","0.6071428571428571","1.4285714285714286","siegfried|wandrer","4.25","3","1876","1853","6","8","2","5","1","","1","","8","32","3","15041","14528","3593","0","2766"
"wagner-tannhaeuser","ger000415","Wagner","0","Tannhäuser und Der Sängerkrieg auf Wartburg","Große romantische Oper in drei Akten","","1845","17","true","0.9209736342089284","0.7426470588235294","1.2573529411764706","tannhaeuser","11.882352941176471","2","1845","","16","17","4","13","0","","1","","11","36","3","7847","7188","2056","0","882"
"wagner-tristan-und-isolde","ger000166","Wagner","0","Tristan und Isolde","","","1859","10","true","0.8892857142857142","0.8","1.2","isolde|brangaene|kurwenal","7.2","2","1865","1859","9","10","2","8","0","","1","1859","11","46","3","10931","10413","2162","0","2378"
"wagner-voltaire-am-abend-seiner-apotheose","ger000426","Wagner","0","Voltaire am Abend seiner Apotheose","","","1778","3","false","1","1","1","amme|gespenst|voltaire","2","1","","1778","2","3","1","1","1","","1","","1","1","0","4639","3756","1255","80","0"
"wedekind-der-kammersaenger","ger000003","Wedekind","0","Der Kammersänger","","","1899","7","false","0.5047619047619046","0.42857142857142855","1.5714285714285714","gerardo","2.5714285714285716","2","1899","1899","6","7","2","5","0","","1","1897","10","1","0","10216","10044","1131","311","20"
"wedekind-der-marquis-von-keith","ger000425","Wedekind","0","Der Marquis von Keith","Schauspiel in fünf Aufzügen","","1900","23","false","0.8810325482387671","0.7035573122529645","1.2964426877470356","anna|von_keith|scholz","15.478260869565217","2","1901","1900","22","23","8","15","0","","1","","5","1","5","24502","23956","3179","996","0"
"wedekind-die-buechse-der-pandora","ger000436","Wedekind","0","Die Büchse der Pandora","Tragödie in drei Aufzügen mit einem Prolog","Tragedy","1902","23","false","0.9354555646115749","0.4901185770750988","1.2994350282485876","several characters","10.782608695652174","2","1904","1902","18","23","6","17","0","","2","1894/1902","4","4","3","20089","19327","3287","777","98"
"wedekind-die-zensur","ger000377","Wedekind","0","Die Zensur","Theodizee in einem Akt","","1908","4","false","1","1","1","several characters","3","1","1909","1908","3","4","2","2","0","","1","1907","3","0","0","8599","8500","698","203","40"
"wedekind-erdgeist","ger000140","Wedekind","0","Erdgeist","Tragödie in vier Aufzügen","Tragedy","1895","13","false","0.7375846375846375","0.48717948717948717","1.5384615384615385","lulu","5.846153846153846","3","1898","1895","11","13","3","10","0","","1","1895","34","5","4","20088","18603","4188","1375","0"
"wedekind-franziska","ger000323","Wedekind","0","Franziska","Ein modernes Mysterium in fünf Akten","","1912","35","false","0.924552171965965","0.2722689075630252","1.734453781512605","franziska","9.257142857142858","3","1912","1912","33","35","12","21","2","","1","1911","21","1","5","23053","22496","2109","915","637"
"wedekind-fritz-schwigerling","ger000135","Wedekind","0","Fritz Schwigerling oder Der Liebestrank","Schwank in drei Aufzügen","Comedy","1899","10","false","0.8300000000000001","0.6222222222222222","1.4","fuerst|coelestin","5.6","3","1900","1899","8","10","3","7","0","","1","","41","0","3","15124","14548","2792","895","4"
"wedekind-fruehlings-erwachen","ger000040","Wedekind","0","Frühlings Erwachen","Eine Kindertragödie","Tragedy","1891","36","false","0.8371704629004288","0.2698412698412698","2.0365079365079364","melchior","9.444444444444445","4","1906","1891","24","36","7","29","0","","1","1890","19","14","3","18789","18464","800","776","0"
"wedekind-hidalla","ger000023","Wedekind","0","Hidalla oder Sein und Haben","Schauspiel in fünf Akten","","1904","15","false","0.9170829170829172","0.8380952380952381","1.161904761904762","several characters","11.733333333333333","2","1905","1904","14","15","4","11","0","","1","1903","5","0","5","19686","19295","2202","621","0"
"wedekind-koenig-nicolo","ger000191","Wedekind","0","König Nicolo oder So ist das Leben","Schauspiel in drei Aufzügen und neun Bildern mit einem Prolog","","1902","30","false","0.8762955222725337","0.3057471264367816","1.6942528735632183","koenig_nicolo","8.866666666666667","2","1902","1902","29","30","2","25","3","","1","1901","10","0","3","19243","18499","2338","395","380"
"wedekind-musik","ger000146","Wedekind","0","Musik","Sittengemälde in vier Bildern","","1908","10","false","0.744920634920635","0.5555555555555556","1.4444444444444444","klara","5","2","1908","1908","9","10","5","5","0","","1","1906","16","0","4","14298","13735","1654","311","20"
"wedekind-tod-und-teufel","ger000071","Wedekind","0","Tod und Teufel (Totentanz)","Drei Szenen","","1906","4","false","1","1","1","several characters","3","1","1906","1906","3","4","2","2","0","","1","1905","3","0","0","7935","7756","639","133","252"
"weidmann-der-dorfbarbier","ger000257","Weidmann","1","Der Dorfbarbier","Komische Oper in einem Akt","","1796","11","true","0.8221500721500722","0.6181818181818182","1.2444444444444445","adam|lux","6.181818181818182","2","1796","","9","11","2","7","2","","2","","13","1","0","6037","5914","558","216","304"
"weidmann-johann-faust","ger000014","Weidmann","0","Johann Faust","Ein Allegorisches Drama von fünf Aufzügen","","1775","17","false","0.8536156653803713","0.3014705882352941","1.8308823529411764","faust","4.823529411764706","3","","1775","13","17","4","12","1","","1","","37","0","5","14420","12960","698","455","24"
"weisse-atreus-und-thyest","ger000291","Weiße","0","Atreus und Thyest","Ein Trauerspiel in fünf Aufzügen","Tragedy","1766","5","false","0.9","0.9","1.1","thyest|atreus|aegisth","3.6","2","1767","1766","4","5","1","4","0","","1","1766","30","0","5","15086","14897","639","0","2159"
"weisse-die-jagd","ger000186","Weiße","0","Die Jagd","Eine komische Oper in drey Aufzügen","","1770","17","true","0.8887791946615475","0.4852941176470588","1.588235294117647","toeffel","7.764705882352941","3","1770","1770","13","17","3","10","4","","1","","34","2","3","21531","20708","1814","709","583"
"weissenthurn-das-manuscript","ger000340","Weißenthurn","0","Das Manuscript","Lustspiel in fünf Aufzügen","Comedy","1817","15","false","0.7801587301587302","0.37142857142857144","1.7809523809523808","flint|walter","5.2","3","","1817","10","15","6","9","0","","1","","34","0","5","20961","20587","2213","1280","0"
"weissenthurn-die-schwestern-st-janvier","ger000213","Weißenthurn","0","Die Schwestern St. Janvier","Schauspiel in fünf Aufzügen","","1821","27","false","0.8096151669681082","0.29914529914529914","1.9658119658119657","diakue","7.777777777777778","4","","1821","17","27","7","18","2","","1","","39","0","5","16508","15889","1613","0","2075"
"weissenthurn-johann-herzog-von-finnland","ger000456","Weißenthurn","0","Johann, Herzog von Finnland","Schauspiel in fünf Aufzügen, nach der Geschichte, mit den nöthigen theatralischen Änderungen","","1811","23","false","0.7611534813580849","0.3359683794466403","1.8142292490118577","joeran","7.391304347826087","4","1811","1817","18","23","2","21","0","","1","","38","0","5","21636","21093","2372","933","0"
"weissenthurn-welche-ist-die-braut","ger000394","Weißenthurn","0","Welche ist die Braut!","Ein Lustspiel in fünf Aufzügen","Comedy","1813","21","false","0.9212768733224285","0.7380952380952381","1.2666666666666666","bluemlein|waldberg|baroninn","14.761904761904763","3","1813","1817","19","21","12","8","1","","1","","31","0","5","23855","23402","1523","1390","112"
"weissenthurn-welcher-ist-der-braeutigam","ger000464","Weißenthurn","0","Welcher ist der Bräutigam?","Ein Lustspiel in 4 Aufzügen","Comedy","1821","10","false","0.9444444444444444","0.9111111111111111","1.0888888888888888","several characters","8.2","2","","1821","9","10","4","6","0","","1","","23","0","4","16413","16207","1134","1028","0"
"werner-der-vierundzwanzigste-februar","ger000412","Werner","0","Der vierundzwanzigste Februar","Eine Tragödie in einem Akt","Tragedy","1809","3","false","1","1","1","trude|kunz|kurt","2","1","1809","1815","2","3","1","2","0","","1","","3","1","0","10651","9015","1132","3","1118"
"wette-haensel-und-gretel","ger000169","Wette","0","Hänsel und Gretel","Märchenspiel in drei Bildern","","1893","9","true","0.8571428571428572","0.5","1.5","haensel|gretel","4","2","1893","","8","9","3","4","2","","1","","11","22","3","6460","6056","1961","0","835"
"widmann-der-widerspenstigen-zaehmung","ger000333","Widmann","0","Der Widerspenstigen Zähmung","Komische Oper in vier Akten","","1874","19","true","0.8137015031751873","0.40350877192982454","1.6900584795321638","hortensio|katharine","7.2631578947368425","3","1874","","14","19","5","8","6","","1","","22","4","4","9896","9489","1008","1","1293"
"widmann-maikaefer-komoedie","ger000414","Widmann","0","Maikäfer-Komödie","","Comedy","1897","40","false","0.8806729836641543","0.6166666666666667","1.391025641025641","sylvan","24.05","3","1942","1897","36","40","11","20","9","","1","1896","18","0","3","23248","18851","1492","218","2206"
"wieland-alceste","ger000373","Wieland","0","Alceste","Ein Singspiel in fünf Aufzügen","","1773","5","true","1","1","1","several characters","4","1","1773","1773","4","5","2","2","1","","1","","5","2","5","6156","6065","422","0","982"
"wieland-klementina-von-porretta","ger000148","Wieland","0","Klementina von Porretta","Ein Drama aus Richardsons Geschichte Sir Karl Grandisons gezogen","","1760","11","false","0.8303751803751804","0.7818181818181819","1.2181818181818183","pater_mareskotti|grandison","7.818181818181818","2","","1760","10","11","4","7","0","","1","1759","63","0","5","23994","23428","1385","374","0"
"wieland-lady-johanna-gray","ger000445","Wieland","0","Lady Johanna Gray oder Der Triumf der Religion","Ein Trauerspiel","Tragedy","1758","8","false","0.8470238095238095","0.6785714285714286","1.3214285714285714","lady_suffolk|lady_johanna","4.75","2","1758","1758","7","8","3","5","0","","1","1757/1758","30","0","5","14881","14660","225","0","2151"
"wilbrandt-der-meister-von-palmyra","ger000137","Wilbrandt","0","Der Meister von Palmyra","Dramatische Dichtung in fünf Aufzügen","","1889","35","false","0.7518460954030356","0.21176470588235294","1.9327731092436975","apelles","7.2","4","","1889","30","35","8","22","5","","1","","37","0","5","26080","24738","4891","114","2951"
"wilbrandt-gracchus-der-volkstribun","ger000460","Wilbrandt","0","Gracchus der Volkstribun","Trauerspiel in fünf Aufzügen","Tragedy","1872","23","false","0.8452350583862228","0.6007905138339921","1.4110671936758894","laetorius","13.217391304347826","3","","1872","20","23","3","18","2","","1","","32","0","5","21431","20521","3671","738","0"
"wildenbruch-die-haubenlerche","ger000240","Wildenbruch","0","Die Haubenlerche","Schauspiel in vier Akten","","1890","7","false","1","1","1","several characters","6","1","1890","1891","6","7","3","4","0","","1","","33","0","4","29716","28812","6551","1826","11"
"wildenbruch-die-karolinger","ger000439","Wildenbruch","0","Die Karolinger","Trauerspiel in vier Akten","Tragedy","1881","33","false","0.8178891557402063","0.4015151515151515","1.9393939393939394","bernhard","12.848484848484848","5","1881","1881","25","33","1","32","0","","1","","40","0","4","18246","16887","2175","0","2398"
"wildenbruch-die-quitzows","ger000172","Wildenbruch","0","Die Quitzows","Schauspiel in vier Akten","","1888","62","false","0.7665124812733227","0.19777895293495504","2.014806980433633","perwenitz","12.064516129032258","4","1888","1888","41","62","7","50","5","","1","","72","0","7","30691","28730","5087","1134","1566"
"wildgans-armut","ger000187","Wildgans","0","Armut","Ein Trauerspiel in fünf Akten","Tragedy","1914","12","false","0.8477513227513228","0.5454545454545454","1.4696969696969697","marie|mutter|gottfried","6","3","1915","1914","10","12","2","8","2","","1","","5","0","5","17292","16113","4448","646","384"
"wildgans-dies-irae","ger000428","Wildgans","0","Dies irae","Eine Tragödie in fünf Akten","Tragedy","1918","15","false","0.872022792022792","0.49523809523809526","1.5047619047619047","rabanser","6.933333333333334","2","1919","1918","13","15","6","8","1","","1","1916/1918","5","0","5","24595","22772","7667","856","473"
"wildgans-in-ewigkeit-amen","ger000163","Wildgans","0","In Ewigkeit Amen","Ein gerichtliches Vorspiel in einem Akt","","1913","8","false","1","1","1","several characters","7","1","1913","1913","7","8","1","7","0","","1","1912","1","0","1","9223","8998","2160","322","0"
"wohlbrueck-der-vampyr","ger000295","Wohlbrück","0","Der Vampyr","Romantische Oper in vier Aufzügen","","1828","26","true","0.8141827127121245","0.31076923076923074","1.9692307692307693","ruthwen","7.769230769230769","4","1828","","18","26","5","15","6","","1","","39","11","4","17291","16319","4291","162","1615"
"wolfram-faust","ger000532","Wolfram","0","Faust","Ein dramatisches Gedicht in drei Abschnitten","","1839","64","false","0.8908980419090713","0.14384920634920634","1.9080976863753214","faust","9.0625","3","","1839","52","64","6","31","27","","3","","26","0","0","34768","32363","864","195","3218"
"zedlitz-herr-und-sklave","ger000505","Zedlitz","0","Herr und Sklave","Trauerspiel in zwei Aufzügen","Tragedy","1835","7","false","0.7380952380952381","0.5714285714285714","1.5238095238095237","said","3.4285714285714284","3","","1835","5","7","1","5","1","","1","1834","9","0","2","3890","3693","221","0","691"
"zschokke-abellino","ger000275","Zschokke","0","Abellino","Schauspiel in 5 Aufzügen","","1795","17","false","0.8049701932054873","0.5661764705882353","1.4485294117647058","doge","9.058823529411764","3","1795","1795","15","17","2","14","1","","1","","39","0","5","29498","28240","2462","0","5324"
